FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
I0V22Y16RC,I69965,I69965,104,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I69969,I69969,104,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I700,I700,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I701,I701,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70201,I70201,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70202,I70202,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70203,I70203,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70208,I70208,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70209,I70209,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70211,I70211,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70212,I70212,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70213,I70213,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70218,I70218,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70219,I70219,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70221,I70221,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70222,I70222,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70223,I70223,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70228,I70228,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70229,I70229,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70231,I70231,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70232,I70232,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70233,I70233,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70234,I70234,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70235,I70235,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70238,I70238,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70239,I70239,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70241,I70241,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70242,I70242,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70243,I70243,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70244,I70244,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70245,I70245,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70248,I70248,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70249,I70249,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7025,I7025,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70261,I70261,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70262,I70262,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70263,I70263,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70268,I70268,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70269,I70269,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70291,I70291,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70292,I70292,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70293,I70293,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70298,I70298,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70299,I70299,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70301,I70301,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70302,I70302,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70303,I70303,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70308,I70308,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70309,I70309,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70311,I70311,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70312,I70312,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70313,I70313,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70318,I70318,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70319,I70319,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70321,I70321,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70322,I70322,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70323,I70323,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70328,I70328,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70329,I70329,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70331,I70331,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70332,I70332,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70333,I70333,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70334,I70334,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70335,I70335,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70338,I70338,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70339,I70339,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70341,I70341,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70342,I70342,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70343,I70343,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70344,I70344,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70345,I70345,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70348,I70348,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70349,I70349,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7035,I7035,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70361,I70361,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70362,I70362,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70363,I70363,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70368,I70368,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70369,I70369,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70391,I70391,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70392,I70392,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70393,I70393,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70398,I70398,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70399,I70399,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70401,I70401,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70402,I70402,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70403,I70403,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70408,I70408,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70409,I70409,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70411,I70411,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70412,I70412,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70413,I70413,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70418,I70418,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70419,I70419,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70421,I70421,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70422,I70422,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70423,I70423,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70428,I70428,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70429,I70429,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70431,I70431,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70432,I70432,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70433,I70433,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70434,I70434,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70435,I70435,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70438,I70438,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70439,I70439,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70441,I70441,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70442,I70442,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70443,I70443,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70444,I70444,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70445,I70445,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70448,I70448,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70449,I70449,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7045,I7045,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70461,I70461,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70462,I70462,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70463,I70463,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70468,I70468,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70469,I70469,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70491,I70491,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70492,I70492,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70493,I70493,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70498,I70498,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70499,I70499,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70501,I70501,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70502,I70502,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70503,I70503,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70508,I70508,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70509,I70509,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70511,I70511,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70512,I70512,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70513,I70513,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70518,I70518,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70519,I70519,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70521,I70521,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70522,I70522,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70523,I70523,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70528,I70528,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70529,I70529,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70531,I70531,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70532,I70532,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70533,I70533,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70534,I70534,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70535,I70535,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70538,I70538,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70539,I70539,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70541,I70541,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70542,I70542,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70543,I70543,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70544,I70544,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70545,I70545,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70548,I70548,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70549,I70549,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7055,I7055,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70561,I70561,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70562,I70562,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70563,I70563,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70568,I70568,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70569,I70569,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70591,I70591,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70592,I70592,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70593,I70593,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70598,I70598,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70599,I70599,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70601,I70601,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70602,I70602,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70603,I70603,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70608,I70608,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70609,I70609,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70611,I70611,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70612,I70612,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70613,I70613,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70618,I70618,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70619,I70619,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70621,I70621,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70622,I70622,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70623,I70623,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70628,I70628,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70629,I70629,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70631,I70631,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70632,I70632,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70633,I70633,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70634,I70634,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70635,I70635,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70638,I70638,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70639,I70639,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70641,I70641,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70642,I70642,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70643,I70643,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70644,I70644,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70645,I70645,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70648,I70648,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70649,I70649,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7065,I7065,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70661,I70661,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70662,I70662,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70663,I70663,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70668,I70668,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70669,I70669,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70691,I70691,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70692,I70692,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70693,I70693,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70698,I70698,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70699,I70699,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70701,I70701,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70702,I70702,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70703,I70703,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70708,I70708,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70709,I70709,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70711,I70711,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70712,I70712,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70713,I70713,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70718,I70718,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70719,I70719,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70721,I70721,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70722,I70722,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70723,I70723,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70728,I70728,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70729,I70729,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70731,I70731,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70732,I70732,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70733,I70733,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70734,I70734,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70735,I70735,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70738,I70738,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70739,I70739,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70741,I70741,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70742,I70742,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70743,I70743,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70744,I70744,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70745,I70745,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70748,I70748,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70749,I70749,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7075,I7075,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70761,I70761,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70762,I70762,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70763,I70763,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70768,I70768,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70769,I70769,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70791,I70791,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70792,I70792,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70793,I70793,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70798,I70798,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I70799,I70799,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7092,I7092,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7100,I7100,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7101,I7101,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7102,I7102,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7103,I7103,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I711,I711,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I712,I712,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I713,I713,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I714,I714,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I715,I715,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I716,I716,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I718,I718,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I719,I719,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I720,I720,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I721,I721,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I722,I722,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I723,I723,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I724,I724,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I728,I728,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I729,I729,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7301,I7301,106,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I731,I731,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7381,I7381,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7389,I7389,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I739,I739,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7401,I7401,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7409,I7409,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7410,I7410,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7411,I7411,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7419,I7419,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I742,I742,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I743,I743,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I744,I744,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I745,I745,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I748,I748,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I749,I749,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I75011,I75011,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I75012,I75012,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I75013,I75013,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I75019,I75019,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I75021,I75021,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I75022,I75022,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I75023,I75023,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I75029,I75029,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7581,I7581,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I7589,I7589,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I76,I76,107,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I770,I770,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I771,I771,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I772,I772,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I773,I773,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
I0V22Y16RC,I774,I774,108,1,40,4,4,0,,0,,0,C,N,N,,,,,
